CODE_OA;NUM_OA;LIAISON;SENS;PR_OA;ABS_DEB;NUM_EXPLOIT;NOM_USAGE;FAMILLE;TYPE_OUVRAGE;MATERIAUX;DATE_MS;NBRE_TABLIERS;NBRE_TRAVEE;GABARIT;LONGUEUR;LARGEUR;SECT_COURANTE;IQOA;NOTE_URGENCE
1108;A7_PS_294.4;3;3;295 +0000;295487;PS119;PS119;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;0;NON;2;6
1109;A7_PS_297.2;3;3;297 +0600;298229;PS147;PS147;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;0;NON;2;6
1110;A7_PV_299.4;3;3;299 +0435;300140;PV169;PV169;PV;PICF (Cadre Fermé);Béton armé;;1;0;4;0;0;NON;2;6
1111;A7_PS_300.9;3;3;300 +0500;301266;PS184;PS184;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;0;NON;2;3
1112;A7_PS_302.9;3;3;303 +0000;303958;PS204;PS204;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;0;NON;1;0
1113;A7_PS_305.4;3;3;305 +0435;306436;PS229;PS229;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;0;NON;1;3
1114;A7_PV_307.7;3;3;307 +0695;308658;PV252;PV252;PV;PICF (Cadre Fermé);Béton armé;;1;0;4;0;0;NON;1;8
1115;A7_PS_308.9;3;3;308 +0948;309925;PS264;PS264;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;0;NON;2;6
1116;PS270;3;3;309 +0715;310693;PS270;PS270;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;0;NON;2;6
1117;A7_PS_310.2;3;3;310 +0215;311174;PS277;PS277;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;0;NON;2;6
1118;A7_PV_312.0;3;3;312 +0005;312949;PV295;PV295;PV;PICF (Cadre Fermé);Béton armé;;1;0;4;0;0;NON;2;6
1119;A7_PS_313.1;3;3;313 +0135;314064;PS306;PS306;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;0;NON;2;6
1120;A7_PS_315.4;3;3;315 +0415;316341;PS329;PS329;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;0;NON;2;17
1121;A7_PS_318.1;3;3;318 +0100;319071;PS33;PS33;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;63;0;NON;2;19
1122;A7_PP_320.5;3;3;321 +0555;322483;PP48;PP48;PP;PICF (Cadre Fermé);Béton armé;;1;0;2.5;2.59;29.38;29.38;2;9
1123;A7_PP_322.5;3;3;323 +0547;324442;PP68;PP68;PAS;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.5;30.6;30.6;2;3
1125;A7_PP_326.8;3;3;327 +0902;328777;PP111;PP111;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.66;29.81;29.81;1;0
1126;PS_126;3;3;327 +0500;328375;PS126;PS126;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;63;0;NON;2;20
1127;PV_158;3;3;332 +0507;333288;PV158;PV_158;PV;PICF (Cadre Fermé);Béton armé;;1;0;4.5;4.5;58.9;58.9;2;6
1128;PI_172;3;3;333 +0967;334751;PI172;PI172;PI;PIPO (Portique Ouvert);Béton armé;;1;0;0;0;28.77;NON;2;3
1129;PV_197;3;3;336 +0447;337151;PV197;PV_197;PV;PICF (Cadre Fermé);Béton armé;;1;0;4.5;4.5;33.8;33.8;1;3
1130;PV_213;3;3;338 +0007;338669;PV213;PV213;PV;PICF (Cadre Fermé);Béton armé;;1;0;4.5;4.5;28;28;1;0
1297;;2;3;271 +0620;271633;SAHB LAGHRIK;Pont sur oued Sahb Laghrik;VIA;VIPP;Béton précontraint;;2;7;0;0;0;NON;2;14
1298;;2;3;272 +0890;272891;OURGAZ;Pont sur oued Ouergaz;VIA;VIPP;Béton précontraint;;2;12;0;0;0;NON;2;8
1299;;2;3;274 +0305;274302;PV n°  113;PV n°  113;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;31.16;31.16;2 E;32
1300;;2;3;277 +0150;277142;PS n° 141;PS n° 141;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;5;0;63.65;0;NON;2;18
1301;;2;3;278 +0982;278961;PV n°  159;PV n°  159;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;36.52;36.52;1;0
1302;;2;3;279 +0492;279484;PV n°  164;PV n°  164;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;31.76;31.76;2;11
1303;;2;3;281 +0019;280953;PV n°  180;PV n°  180;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;30.84;30.84;2;11
1304;;2;3;282 +0089;281987;PV n°  190;PV n°  190;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;29.34;29.34;2;3
1305;;2;3;282 +0528;282426;PS n° 195;PS n° 195;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;59.33;0;NON;2;25
1306;;2;3;283 +0873;283857;PV n° 208;PV n° 208;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;29.82;29.82;2;3
1307;;2;3;284 +0814;284734;PS n° 218;PS n° 218;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;0;4;0;69;0;NON;2;9
1308;;2;3;285 +0616;285524;PS n° 226;PS n° 226;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;0;4;0;63.21;0;NON;2;12
1309;;2;3;286 +0000;285894;LAHDAR;Pont sur oued Lahdar;VIA;VIPP;Béton précontraint;;2;12;0;0;0;NON;2;25
1310;;2;3;288 +0120;287940;LAHLOU;Pont sur oued Lahlou;VIA;VIPP;Béton précontraint;;2;11;0;0;0;NON;2 S;36
1311;;2;3;290 +0037;289835;PI n° 270;PI n° 270;PI;PICF (Cadre Fermé);Béton armé;;0;0;0;0;25.3;25.3;2;3
1312;;2;3;292 +0502;291267;PV n° 301;PV n° 301;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;52.06;52.06;2;8
1313;;2;3;293 +0123;291874;PV n° 307;PV n° 307;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;36.86;36.86;2;17
1314;;2;3;293 +0473;292224;PV n° 289;PV n° 289;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;39.4;39.4;2;14
1315;;2;3;295 +0832;294546;PV n° 328  ;PV n° 328  ;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;28.68;28.68;2;3
1316;;2;3;296 +0060;294767;LARBAA;Pont sur oued Larbaa;VIA;VIPP;Béton précontraint;;2;2;0;0;0;NON;2;8
1317;;2;3;296 +0450;295157;PV n° 334  ;PV n° 334  ;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;25.54;25.54;2;11
1318;;2;3;296 +0719;295426;PI n° 337;PI n° 337;PI;PICF (Cadre Fermé);Béton armé;;0;2;0;0;33.16;33.16;2;8
1319;;2;3;297 +0174;295882;PS n° 341;PS n° 341;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;0;4;0;69.01;0;NON;2;12
1320;;2;3;299 +0019;297586;PS16;PS16;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;0;NON;1;0
1321;;2;3;299 +0585;298152;PS25;PS25;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;0;NON;2;6
1322;;2;3;302 +0633;301156;PS56;PS56;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;0;NON;1;8
1323;;2;3;303 +0506;301962;BOUCHEIKH;Pont sur oued Boucheikh;VIA;VIPP;Béton précontraint;;2;4;0;0;0;NON;2 S;54
1324;;2;3;303 +0754;302210;PS67;PS67;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;0;NON;2;3
1325;;2;3;304 +0332;302749;AGHBAL;Pont sur oued Aghbal;VIA;VIPP;Béton précontraint;;2;3;0;0;0;NON;2 S;48
1326;;2;3;306 +0315;304703;PV 93;PV 93;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;29.1;29.1;1;0
1327;;2;3;307 +0269;305619;PV 102;PV 102;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;29.41;29.41;2;6
1328;;2;3;309 +0884;308229;PV 128;PV 128;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;24.43;24.43;1;0
1329;;2;3;311 +0574;309917;PV 145;PV 145;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;56.52;56.52;1;0
1330;;2;3;312 +0993;311278;PV 159;PV 159;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;27.76;27.76;2;3
1331;;2;3;314 +0135;312428;PS171;PS171;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;0;NON;1;0
1332;;2;3;318 +0000;316196;MSOUN;Pont sur oued Msoun;VIA;VIPP;Béton précontraint;;2;6;0;0;0;NON;2 S;48
1333;;2;3;317 +0467;315752;PS204;PS204;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;0;NON;1;0
1334;;2;3;318 +0901;317097;PS219;PS219;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;0;NON;1;0
1335;;2;3;319 +0603;317869;PS226;PS226;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;0;NON;2;3
1336;;2;3;320 +0671;318914;PS236;PS236;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;62.9;0;NON;2;6
1337;;2;3;322 +0094;320294;PS250;PS250;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;0;NON;2;12
1338;;2;3;326 +0399;324563;PS293;PS293;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;0;NON;1;0
1339;;2;3;363 +0319;361034;PV04;PV04;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5;0;NON;2;3
1340;;2;3;367 +0956;365704;PV50;PV50;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5;0;NON;2;11
1341;;2;3;368 +0594;366349;Ouizzerht;Pont sur oued Ouizzerht;VIA;VIPP;Béton précontraint;;2;2;0;0;0;NON;2 S;24
1342;;2;3;369 +0675;367431;PS67;PS67;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;8;8;2;9
1343;;2;3;371 +0230;369980;Moulouya;Pont sur oued Moulouya;VIA;Bi-poutre mixte;Mixte acier / béton;;2;8;0;0;0;NON;2 S;48
1344;;2;3;372 +0380;371130;PV95;PV95;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5;0;NON;1;3
1345;;2;3;372 +0980;371730;PV101;PV101;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5;0;NON;2;3
1346;;2;3;374 +0892;373782;PS120;PS120;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;8;8;2;3
1347;;2;3;375 +0443;374323;PS125;PS125;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;13.8;13.8;2 S;30
1348;;2;3;378 +0155;377012;PV152;PV152;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5;0;NON;2;6
1349;;2;3;380 +0765;379612;PV178;PV178;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5;0;NON;1;0
1350;;2;3;382 +0631;381469;PI197;PI197;PI;PIPO (Portique Ouvert);Béton armé;;0;0;0;28.5;10;10;2;3
1351;;2;3;386 +0000;384824;EL Abed;Pont sur oued El Abed;VIA;VIPP;Béton précontraint;;2;2;0;0;0;NON;2 S;27
1352;;2;3;386 +0355;385179;PS234;PS234;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;8;8;2;3
1353;;2;3;392 +0146;390917;PP292;PP292;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;2.5;0;NON;1;3
1354;;2;3;394 +0050;392796;PI311;PI311;PI;PIPO (Portique Ouvert);Béton armé;;0;0;0;51.72;18;18;1;0
1355;;2;3;394 +0234;392980;PI313;PI313;PI;PIPO (Portique Ouvert);Béton armé;;0;0;0;14;14;14;2 S;40
1356;;2;3;394 +0531;393277;PI316;PI316;PI;PIPO (Portique Ouvert);Béton armé;;0;0;0;11;11;11;2 S;40
1357;;2;3;394 +0623;393369;PP317;PP317;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;2.5;0;NON;2;3
1358;;2;3;394 +0644;393390;ZA;Pont sur oued Za;VIA;VIPP;Béton précontraint;;2;5;0;0;0;NON;2 S;48
1359;;2;3;329 +0340;327415;PS323;PS323;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;8;8;1;0
1360;;2;3;395 +0680;394419;PV328;PV328;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5;0;NON;1;3
1361;;2;3;331 +0533;329592;PS345;PS345;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;8;8;2;3
1363;;2;3;335 +0320;333320;PS383;PS383;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;8;8;2;6
1364;;2;3;341 +0000;338969;PS440;PS440;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;8;8;2 S;35
1365;;2;3;343 +0629;341560;PV466;PV466;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5;0;NON;1;0
1366;;2;3;345 +0013;342871;Khat Tighrzerine 48;Pont sur oued Khat Tighrzerine 1;VIA;VIPP;Béton précontraint;;2;3;0;0;0;NON;1;0
1367;;2;3;346 +0800;344661;PP498;PP498;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;2.5;0;NON;1;0
1368;;2;3;350 +0784;348596;PS537;PS537;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;8;8;2;3
1369;;2;3;356 +0131;353859;PS591;PS591;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;8;8;2;3
1370;;2;3;357 +0620;355334;PP606;PP606;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;2.5;0;NON;1;0
1371;;2;3;358 +0316;355989;PV613;PV613;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5;0;NON;1;0
1372;;2;3;359 +0280;356944;PP622;PP622;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;2.5;0;NON;1;0
1373;;2;3;360 +0336;358001;PS633;PS633;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;12.3;12.3;1;0
1374;;2;3;361 +0248;358932;PS642;PS642;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;0;8;8;2;3
1375;;2;3;362 +0656;360340;Khat Tighrzerine 65;Pont sur oued Khat Tighrzerine 2;VIA;VIPP;Béton précontraint;;2;6;0;0;0;NON;1;3
1376;;2;3;426 +0284;424933;PI n°242;PI n°242;PI;PICF (Cadre Fermé);Béton armé;;0;0;0;11.73;25.3;25.3;1;0
1377;;2;3;413 +0120;411866;PS n°111;PS n°111;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;61.88;10;10;2;6
1378;;2;3;407 +0580;406391;VIADUC LAMRAYER;Pont sur oued Lamrayer;VIA;VIPP;Béton précontraint;;2;4;0;0;0;NON;1;0
1379;;2;3;419 +0660;418382;PV n°176;PV n°176;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5.8;29.26;29.26;2 S;35
1380;;2;3;429 +0480;428084;PS n°274;PS n°274;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;58.9;8;8;2;8
1381;;2;3;413 +0600;412346;VIADUC AL HACHAC;Pont sur oued Al Hashas;VIA;VIPP;Béton précontraint;;2;6;0;0;0;NON;2;11
1382;;2;3;424 +0111;422783;PV n°221;PV n°221;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5.8;26.83;26.83;2 S;32
1383;;2;3;423 +0385;422071;PP n° 213;PP n° 213;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;3;31.2;31.2;2 S;32
1384;;2;3;417 +0250;415989;VIADUC LAGDAH;Pont sur oued Lagdah;VIA;VIPP;Béton précontraint;;2;8;0;0;0;NON;2;3
1385;;2;3;417 +0960;416699;PP n°159;PP n°159;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;3;32.06;32.06;2 S;27
1386;;2;3;415 +0360;414099;PS n°133;PS n°133;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;61.88;8;8;1;3
1387;;2;3;429 +0040;427644;PP n°270;PP n°270;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;3;26.04;26.04;2 S;30
1388;;2;3;428 +0086;426702;PV n°260;PV n°260;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5.8;25.99;25.99;2 S;30
1389;;2;3;431 +0400;429977;PP n°294;PP n°294;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;3;33.45;33.45;2 S;27
1390;;2;3;405 +0612;404403;PS n°36;PS n°36;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;0;4;0;73.6;12.3;12.3;1;3
1391;;2;3;430 +0520;429112;PS n°285;PS n°285;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;61.88;8;8;2;3
1392;;2;3;430 +0880;429472;VIADUC LAQSOB;Pont sur oued Laqsob;VIA;VIPP;Béton précontraint;;2;4;0;0;0;NON;2 S;32
1393;;2;3;404 +0751;403532;PV n°27;PV n°27;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5.8;27.44;27.44;2 S;24
1394;;2;3;432 +0516;431084;PV n°305;PV n°305;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5.9;32;32;2 S;27
1395;;2;3;410 +0798;409591;PP n°87;PP n°87;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;3;27.84;27.84;2 S;32
1396;;2;3;432 +0560;431128;PV n°39;PV n°39;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5.8;27.16;27.16;1;0
1397;;2;3;434 +0120;432699;PV n° 321;PV n° 321;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;35.42;35.42;2 S;24
1398;;2;3;435 +0263;433828;PV n° 332;PV n° 332;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;58.9;58.9;2;3
1399;;2;3;437 +0415;435965;PV n° 354;PV n° 354;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;26.08;26.08;2 S;24
1400;;2;3;438 +0300;436840;VIADUC BOURDIM;Viaduc Bourdim 1;VIA;VIPP;Béton précontraint;;2;4;0;0;0;NON;2 S;43
1401;;2;3;439 +0560;438090;PP n°375;PP n°375;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;0;26.58;26.58;2 S;24
1402;;2;3;440 +0237;438781;PV n°382;PV n°382;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;27.42;27.42;2 S;24
1403;;2;3;442 +0431;440972;PV n°404;PV n°404;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;26.86;26.86;2 S;32
1404;;2;3;444 +0423;442955;PS n°424;PS n°424;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;0;4;0;73.6;0;NON;2;19
1405;;2;3;445 +0367;443911;PI n°433;PI n°433;PI;PICF (Cadre Fermé);Béton armé;;0;0;0;0;22.5;22.5;1;0
1406;;2;3;446 +0967;445491;PV n°449;PV n°449;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;28.8;28.8;2 S;24
1407;;2;3;448 +0920;447443;PI n°471;PI n°471;PI;PICF (Cadre Fermé);Béton armé;;0;0;0;0;0;NON;2;3
1408;;2;3;449 +0425;447948;PP n°466;PP n°466;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;0;0;NON;2 S;27
1409;;2;3;450 +0395;448935;PP n°456;PP n°456;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;0;0;NON;2 S;24
1410;;2;3;451 +0180;449709;PV n°448;PV n°448;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;32.91;32.91;2 S;32
1411;;2;3;451 +0385;449914;PS n°446;PS n°446;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;0;0;NON;2;3
1412;;2;3;452 +0500;451047;PI n°435;PI n°435;PI;PICF (Cadre Fermé);Béton armé;;0;0;0;0;0;NON;1;8
1413;;2;3;453 +0120;451660;PS n°427;PS n°427;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;0;0;NON;2;16
1414;;2;3;455 +0060;453605;PV n°409;PV n°409;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;52.88;52.88;2 S;27
1415;;2;3;459 +0273;457803;PS n°367;PS n°367;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;0;0;NON;2;11
1416;;2;3;461 +0680;460188;PP n°343;PP n°343;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;0;0;NON;2 S;24
1417;;2;3;463 +0927;462414;PI n°321;PI n°321;PI;PICF (Cadre Fermé);Béton armé;;0;0;0;0;0;NON;1;0
1418;;2;3;465 +0440;463905;PP n° 306;PP n° 306;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;0;0;NON;2 S;24
1419;;2;3;408 +0740;407548;PS n°63;PS n°63;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;61.88;8;8;1;3
1420;;2;3;467 +0680;466149;PS n°283;PS n°283;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;0;0;NON;2;8
1421;;2;3;469 +0740;468215;PS n°263;PS n°263;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;0;0;NON;2;8
1422;;2;3;471 +0480;469950;PP n°245;PP n°245;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;0;0;NON;2 S;27
1423;;2;3;473 +0080;471548;PS n°229;PS n°229;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;0;0;NON;2;11
1424;;2;3;474 +0060;472526;PP n°219;PP n°219;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;0;0;NON;2 S;24
1425;;2;3;475 +0980;474441;PV n°200;PV n°200;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;27.67;27.67;2 S;24
1426;;2;3;477 +0910;476365;PS n°181;PS n°181;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;0;0;NON;2;11
1427;;2;3;479 +0840;478291;PV n°162;PV n°162;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;0;27.79;27.79;2 S;24
1428;;2;3;481 +0700;480144;PS n°143;PS n°143;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;0;0;NON;2;8
1429;;2;3;484 +0548;483033;PS n°115;PS n°115;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;0;4;0;0;0;NON;2;6
1430;;2;3;487 +0000;485492;PV n°90;PV n°90;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;5.1;24.77;24.77;2 S;30
1431;;2;3;488 +0423;486921;PS n°76;PS n°76;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;6;0;59.2;8;8;2;11
1432;;2;3;489 +0760;488262;PS n°62;PS n°62;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;63.2;10;10;2;22
1433;;2;3;450 +0000;448540;VIADUC BOURDIM;Viaduc Bourdim 2;VIA;VIPP;Béton précontraint;;2;3;0;0;0;NON;2 S;48
1434;;2;3;493 +0200;491862;PS n°28;PS n°28;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;4;0;59.2;8;8;2;14
1204;PS_11;3;3;428 +0377;428662;PS11;PS_11;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;5.1;63;10;10;2;12
1205;;2;3;175 +0620;175820;PS N° 06;PS N° 06;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;59.2;0;NON;2;11
1206;;2;3;175 +0640;175840;PV BIF Br2;PV BIF Br2;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;4.5;0;NON;1;0
1207;;2;3;175 +0980;176180;PV1 BIF Br1;PV1 BIF Br1;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;4.5;0;NON;2;3
1208;;2;3;176 +0097;176292;PS N° 11;PS N° 11;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;63.2;0;NON;2;11
1209;;2;3;175 +0000;175200;PV2 BIF Br1;PV2 BIF Br1;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;4.5;0;NON;1;0
1210;;2;3;177 +0432;177638;PS N° 24;PS N° 24;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;59.2;0;NON;2;11
1211;;2;3;178 +0197;178399;PS N° 32;PS N° 32;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;59.2;0;NON;2;14
1212;;2;3;179 +0637;179845;PS N° 46;PS N° 46;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;59.2;0;NON;2 E;41
1213;;2;3;181 +0077;181285;PP61;PP61;PP;PICF (Cadre Fermé);Béton armé;;0;0;0;2.5;0;NON;2;16
1214;;2;3;182 +0057;182257;PS N° 71;PS N° 71;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;63.2;0;NON;2;11
1215;;2;3;183 +0120;183319;PS N° 81;PS N° 81;PS;Pont à haubans;;;0;2;0;69.45;0;NON;2;3
1216;;2;3;183 +0816;184015;PS N° 88;PS N° 88;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;63.2;0;NON;2 S;67
1217;;2;3;185 +0320;185516;PS N° 103;PS N° 103;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;59.2;0;NON;2;8
1218;;2;3;186 +0753;186949;PS N° 118;PS N° 118;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;59.2;0;NON;2;14
1219;;2;3;188 +0380;188599;PS N° 134;PS N° 134;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;59.2;0;NON;2;14
1220;;2;3;188 +0920;189139;PV139;PV139;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;4.5;0;NON;1;0
1221;;2;3;189 +0567;189768;PS N° 146;PS N° 146;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;0;0;0;59.2;0;NON;2;11
1222;;2;3;190 +0628;190832;PV156;PV156;PV;PICF (Cadre Fermé);Béton armé;;0;0;0;4.5;0;NON;2;8
1223;;2;3;191 +0080;191282;PS N° 161;PS N° 161;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;0;0;0;69;0;NON;2;8
1224;;2;3;192 +0021;192223;PI 1 N° 170;PI 1 N° 170;PI;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;0;0;0;67.6;0;NON;2;14
1225;;2;3;193 +0379;193573;PS N° 184;PS N° 184;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;0;0;0;69;0;NON;2;8
135;A1_VIA_153.0;5;3;111 +0662;111563;OA 4;Pont sur l''oued Loukkos;VIA;VIPP;Béton armé;;2;5;0;186;10.35;10.35;2;17
136;A1_PV_153.3;5;3;111 +0359;111260;PV 4;PV 56;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.02;29;29;2;20
137;A1_PV_154.7;5;3;110 +0102;110004;PV 5;PV 57;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.18;29.16;29.16;2;26
