LIAISON_INF__LIAISON;CHAUSSEE_INF__SENS;ABS_DEB;ABS_FIN;CD_VOIE_INF__VOIE;LARGEUR;DATE_MS
A39;1;40698;121210;VR;3.5;01/01/1998 00:00:00
A39;1;121210;144728;VL;3.5;01/01/1998 00:00:00
A39;1;121210;144728;BAU;3.5;01/01/1998 00:00:00
A6;1;43940;49225;EI;3.5;01/05/1978 00:00:00
A6;1;51010;81450;EI;3.5;01/05/1978 00:00:00
A6;1;133000;153100;EI;3.5;30/06/1994 00:00:00
A31;1;39200;69000;EE;3.5;08/10/2008 00:00:00
A36;2;0;24000;VL;3.5;04/10/1974 00:00:00
A36;2;0;24000;BAU;3.5;04/10/1974 00:00:00
A36;2;0;24000;BDG;3.5;04/10/1974 00:00:00
A36;2;0;24000;VR;3.5;04/10/1974 00:00:00
A36;2;24600;35350;VL;3.5;04/10/1974 00:00:00
A36;2;24600;33240;BAU;3.5;04/10/1974 00:00:00
A36;2;24600;33240;BDG;3.5;04/10/1974 00:00:00
A36;2;24600;35350;VR;3.5;04/10/1974 00:00:00
A36;2;33240;35350;BDG;3.5;04/10/1974 00:00:00
A36;2;33240;35350;VS;3.5;04/10/1974 00:00:00
A36;2;35350;50050;VL;3.5;05/01/1967 00:00:00
A36;2;35350;35400;BDG;3.5;05/01/1967 00:00:00
A36;2;35350;50050;VR;3.5;05/01/1967 00:00:00
A36;2;35350;35400;VS;3.5;05/01/1967 00:00:00
A36;2;35400;36500;BAU;3.5;05/01/1967 00:00:00
A36;2;35400;36500;BDG;3.5;05/01/1967 00:00:00
A36;2;36500;47500;BAU;3.5;05/01/1967 00:00:00
A36;2;36500;47500;BDG;3.5;05/01/1967 00:00:00
A36;2;47500;50050;BAU;3.5;05/01/1967 00:00:00
A36;2;47500;50050;BDG;3.5;05/01/1967 00:00:00
A36;2;50050;65500;VL;3.5;04/04/1976 00:00:00
A36;2;50050;61163;BAU;3.5;04/04/1976 00:00:00
A36;2;50050;61163;BDG;3.5;04/04/1976 00:00:00
A36;2;50050;65500;VR;3.5;04/04/1976 00:00:00
A36;2;61163;63745;BDG;3.5;04/04/1976 00:00:00
A36;2;61163;63745;VS;3.5;04/04/1976 00:00:00
A36;2;63745;65500;BAU;3.5;04/04/1976 00:00:00
A36;2;63745;65500;BDG;3.5;04/04/1976 00:00:00
A36;2;66100;98891;VL;3.5;04/04/1976 00:00:00
A36;2;66100;69026;BAU;3.5;04/04/1976 00:00:00
A36;2;66100;69026;BDG;3.5;04/04/1976 00:00:00
A36;2;66100;98891;VR;3.5;04/04/1976 00:00:00
A36;2;69026;70142;BDG;3.5;04/04/1976 00:00:00
A36;2;69026;70142;VS;3.5;04/04/1976 00:00:00
A36;2;70142;74665;BAU;3.5;04/04/1976 00:00:00
A36;2;70142;74665;BDG;3.5;04/04/1976 00:00:00
A36;2;74665;75830;BDG;3.5;04/04/1976 00:00:00
A36;2;74665;75830;VS;3.5;04/04/1976 00:00:00
A36;2;75830;94393;BAU;3.5;04/04/1976 00:00:00
A36;2;75830;94393;BDG;3.5;04/04/1976 00:00:00
A36;2;94393;97258;BDG;3.5;04/04/1976 00:00:00
A36;2;94393;97258;VS;3.5;04/04/1976 00:00:00
A36;2;97258;98891;BAU;3.5;04/04/1976 00:00:00
A36;2;97258;98891;BDG;3.5;04/04/1976 00:00:00
A36;2;98891;133993;VL;3.5;03/06/1977 00:00:00
A36;2;98891;125105;BAU;3.5;03/06/1977 00:00:00
A36;2;98891;125105;BDG;3.5;03/06/1977 00:00:00
A36;2;98891;133993;VR;3.5;03/06/1977 00:00:00
A36;2;125105;126832;BDG;3.5;03/06/1977 00:00:00
A36;2;125105;126832;VS;3.5;03/06/1977 00:00:00
A36;2;126832;133993;BAU;3.5;03/06/1977 00:00:00
A36;2;126832;133993;BDG;3.5;03/06/1977 00:00:00
A36;2;133993;149666;VL;3.5;03/04/1978 00:00:00
A36;2;133993;149666;BAU;3.5;03/04/1978 00:00:00
A36;2;133993;149666;BDG;3.5;03/04/1978 00:00:00
A36;2;133993;149666;VR;3.5;03/04/1978 00:00:00
A36;2;149666;181100;VL;3.5;02/05/1978 00:00:00
A36;2;149666;167083;BAU;3.5;02/05/1978 00:00:00
A36;2;149666;167083;BDG;3.5;02/05/1978 00:00:00
A36;2;149666;181100;VR;3.5;02/05/1978 00:00:00
A36;2;167083;168378;BDG;3.5;02/05/1978 00:00:00
A36;2;167083;168378;VS;3.5;02/05/1978 00:00:00
A36;2;168378;181100;BAU;3.5;02/05/1978 00:00:00
A36;2;168378;181100;BDG;3.5;02/05/1978 00:00:00
A36;2;181100;196000;VL;3.5;03/06/1978 00:00:00
A36;2;181100;196000;BAU;3.5;03/06/1978 00:00:00
A36;2;181100;196000;BDG;3.5;03/06/1978 00:00:00
A36;2;181100;196000;VR;3.5;03/06/1978 00:00:00
A36;2;196000;216613;VL;3.5;13/04/1978 00:00:00
A36;2;196000;216613;BAU;3.5;13/04/1978 00:00:00
A36;2;196000;216613;BDG;3.5;13/04/1978 00:00:00
A36;2;196000;216613;VR;3.5;13/04/1978 00:00:00
A710W;1;10940;12460;VL;3.5;31/01/1998 00:00:00
A710W;1;10940;12460;BAU;3.5;31/01/1998 00:00:00
A710W;1;10940;12460;BDG;3.5;31/01/1998 00:00:00
A710W;1;10940;12460;VR;3.5;31/01/1998 00:00:00
A26;1;372700;394635;BAU;3.5;25/01/1991 00:00:00
A26;1;372700;394635;BDG;3.5;25/01/1991 00:00:00
A26;1;372700;394635;VL;3.5;25/01/1991 00:00:00
A26;1;372700;394635;VR;3.5;25/01/1991 00:00:00
A42;2;4353;4610;VL;3.5;30/06/1993 00:00:00
A42;2;4353;4610;BAU;3.5;30/06/1993 00:00:00
A42;2;4353;4610;BDG;3.5;30/06/1993 00:00:00
A42;2;4353;4610;VM1;3.5;30/06/1993 00:00:00
A42;2;4353;4610;VR;3.5;30/06/1993 00:00:00
A42;2;4610;33450;VL;3.5;05/01/1983 00:00:00
A42;2;4610;4613;BAU;3.5;05/01/1983 00:00:00
A42;2;4610;4613;BDG;3.5;05/01/1983 00:00:00
A42;2;4610;4613;VM1;3.5;05/01/1983 00:00:00
A42;2;4610;4613;VR;3.5;26/06/1993 00:00:00
A42;2;4613;7950;BAU;3.5;05/01/1983 00:00:00
A42;2;4613;7950;BDG;3.5;05/01/1983 00:00:00
A42;2;4613;7950;VM1;3.5;05/01/1983 00:00:00
A42;2;4613;7950;VR;3.5;17/04/1993 00:00:00
A42;2;7950;8400;BAU;3.5;05/01/1983 00:00:00
A42;2;7950;8400;BDG;3.5;05/01/1983 00:00:00
A42;2;7950;8400;VM1;3.5;05/01/1983 00:00:00
A42;2;7950;9300;VR;3.5;07/06/1993 00:00:00
A6;2;421000;426400;VR;3.5;10/03/1988 00:00:00
A42;2;8400;8600;BAU;3.5;07/06/1993 00:00:00
A42;2;8400;8600;BDG;3.5;05/01/1983 00:00:00
A42;2;8400;8600;VM1;3.5;05/01/1983 00:00:00
A36;1;33200;36600;EE;3.5;24/10/2008 00:00:00
A36;1;36600;48000;EI;3.5;24/10/2008 00:00:00
A42;2;8600;9300;BAU;3.5;05/01/1983 00:00:00
A42;2;8600;9300;BDG;3.5;05/01/1983 00:00:00
A42;2;8600;9300;VM1;3.5;05/01/1983 00:00:00
A36;2;31600;33240;EE;3.5;24/10/2008 00:00:00
A42;2;10050;10100;EI;3.5;01/12/2006 00:00:00
A36;2;36600;47000;EI;3.5;24/10/2008 00:00:00
A42;2;10100;25000;BAU;3.5;05/01/1983 00:00:00
A42;2;10100;25000;BDG;3.5;05/01/1983 00:00:00
A42;2;10100;25000;EI;3.5;01/12/2006 00:00:00
A42;2;10100;33450;VR;3.5;05/01/1983 00:00:00
A36;2;35400;36600;EE;3.5;24/10/2008 00:00:00
A42;2;25000;26410;BAU;3.5;05/01/1983 00:00:00
A42;2;25000;26410;BDG;3.5;05/01/1983 00:00:00
A42;2;25000;26410;EI;3.5;01/12/2006 00:00:00
A42;2;26410;33450;BAU;3.5;05/01/1983 00:00:00
A42;2;26410;33450;BDG;3.5;05/01/1983 00:00:00
A42;2;33450;53395;VL;3.5;05/01/1988 00:00:00
A42;2;33450;53395;BAU;3.5;05/01/1988 00:00:00
A42;2;33450;53395;BDG;3.5;05/01/1988 00:00:00
A42;2;33450;53395;VR;3.5;05/01/1988 00:00:00
A46;2;0;8850;VL;3.5;05/01/1991 00:00:00
A46;2;0;8850;BAU;3.5;05/01/1991 00:00:00
A46;2;0;8850;BDG;3.5;05/01/1991 00:00:00
A46;2;0;8850;VR;3.5;05/01/1991 00:00:00
A46;2;8850;17100;VL;3.5;05/01/1991 00:00:00
A46;2;8850;17100;BAU;3.5;05/01/1991 00:00:00
A46;2;8850;17100;BDG;3.5;05/01/1991 00:00:00
A46;2;8850;17100;VR;3.5;05/01/1991 00:00:00
A46;2;8850;17100;EE;3.5;31/07/2007 00:00:00
A46;2;17100;22475;VL;3.5;05/01/1991 00:00:00
A46;2;17100;22475;BAU;3.5;05/01/1991 00:00:00
A46;2;17100;22475;BDG;3.5;05/01/1991 00:00:00
A46;2;17100;22475;VR;3.5;05/01/1991 00:00:00
A46;2;22475;22696;VL;3.5;05/01/1991 00:00:00
A46;2;22475;22696;BAU;3.5;05/01/1991 00:00:00
A46;2;22475;22696;BDG;3.5;05/01/1991 00:00:00
A46;2;22475;22696;VM1;3.5;05/01/1991 00:00:00
A46;2;22475;22696;VR;3.5;05/01/1991 00:00:00
A46;2;22696;23660;VL;3.5;05/01/1991 00:00:00
A46;2;22696;23660;BDG;3.5;05/01/1991 00:00:00
A46;2;22696;23660;VM1;3.5;05/01/1991 00:00:00
A46;2;22696;23660;VR;3.5;05/01/1991 00:00:00
A46;2;23660;25675;VL;3.5;06/01/1993 00:00:00
A46;2;23660;25675;BAU;3.5;06/01/1993 00:00:00
A46;2;23660;25675;BDG;3.5;06/01/1993 00:00:00
A46;2;23660;25675;VM1;3.5;06/01/1993 00:00:00
A46;2;23660;25675;VR;3.5;06/01/1993 00:00:00
A39;1;121210;144728;BDG;3.5;01/01/1998 00:00:00
A39;1;121210;144728;VR;3.5;01/01/1998 00:00:00
A391;1;0;3600;VL;3.5;31/12/1998 00:00:00
A391;1;0;3600;BAU;2.5;31/12/1998 00:00:00
A391;1;0;3600;BDG;1.5;31/12/1998 00:00:00
A391;1;0;3600;VR;3.5;31/12/1998 00:00:00
A391;1;3600;4598;VL;3.5;31/12/1998 00:00:00
A391;1;3600;4598;BAU;2.5;31/12/1998 00:00:00
A391;1;3600;4598;BDG;1.5;31/12/1998 00:00:00
A40;2;114948;115168;BDG;3.5;06/01/1989 00:00:00
A40;2;115168;116028;BAU;3.5;06/01/1989 00:00:00
A40;2;115168;116028;BDG;3.5;06/01/1989 00:00:00
A40;2;116028;156019;VL;3.5;05/01/1986 00:00:00
A40;2;116028;117492;BAU;3.5;05/01/1986 00:00:00
A40;2;116028;117492;BDG;3.5;05/01/1986 00:00:00
A40;2;116028;156019;VR;3.5;05/01/1986 00:00:00
A40;2;117492;122647;BDG;3.5;05/01/1986 00:00:00
A40;2;122647;130675;BAU;3.5;05/02/1986 00:00:00
A40;2;122647;130675;BDG;3.5;05/02/1986 00:00:00
A40;2;130675;131200;BAU;3.5;05/02/1986 00:00:00
A40;2;130675;131200;BDG;3.5;05/02/1986 00:00:00
A40;2;130675;137800;VS;3.5;05/02/1986 00:00:00
A40;2;131200;137800;BDG;3.5;05/02/1986 00:00:00
A40;2;137800;137951;BAU;3.5;05/02/1986 00:00:00
A40;2;137800;137951;BDG;3.5;05/02/1986 00:00:00
A40;2;137951;138519;BDG;3.5;05/02/1986 00:00:00
A40;2;138519;147030;BAU;3.5;05/02/1986 00:00:00
A40;2;138519;147030;BDG;3.5;05/02/1986 00:00:00
A40;2;147030;147169;BAU;3.5;05/02/1986 00:00:00
A40;2;147030;147169;BDG;3.5;05/02/1986 00:00:00
A40;2;147030;147169;EE;3.5;30/06/1998 00:00:00
A40;2;147169;148000;BAU;3.5;02/03/1986 00:00:00
A40;2;147169;148000;BDG;3.5;02/03/1986 00:00:00
A40;2;147169;148000;EE;3.5;30/06/1998 00:00:00
A40;2;148000;156019;BAU;3.5;02/03/1986 00:00:00
A40;2;148000;156019;BDG;3.5;02/03/1986 00:00:00
A40;2;148000;156019;EE;3.5;31/10/2002 00:00:00
A40;2;156019;177739;VL;3.5;06/01/1985 00:00:00
A40;2;156019;164800;BAU;3.5;06/01/1985 00:00:00
A40;2;156019;164800;BDG;3.5;06/01/1985 00:00:00
A40;2;156019;164800;EE;3.5;31/10/2002 00:00:00
A40;2;156019;177739;VR;3.5;06/01/1985 00:00:00
A40;2;164800;169320;BAU;3.5;06/01/1985 00:00:00
A40;2;164800;169320;BDG;3.5;06/01/1985 00:00:00
A40;2;164800;169320;EE;3.5;30/06/1998 00:00:00
A40;2;169320;177739;BAU;3.5;06/01/1985 00:00:00
A40;2;169320;177739;BDG;3.5;06/01/1985 00:00:00
A40;2;177739;198749;VL;3.5;05/01/1987 00:00:00
A40;2;177739;198749;BAU;3.5;05/01/1987 00:00:00
A40;2;177739;198749;BDG;3.5;05/01/1987 00:00:00
A40;2;177739;198749;VR;3.5;05/01/1987 00:00:00
A40;2;198749;204350;VL;3.5;05/01/1978 00:00:00
A40;2;198749;203971;BAU;3.5;05/01/1978 00:00:00
A40;2;198749;203971;BDG;3.5;05/01/1978 00:00:00
A40;2;198749;204350;VR;3.5;05/01/1978 00:00:00
A40;2;203971;204350;BDG;3.5;05/01/1978 00:00:00
A40;2;204350;207731;VL;3.5;05/01/1990 00:00:00
A40;2;204350;207731;BAU;3.5;05/01/1990 00:00:00
A40;2;204350;207731;BDG;3.5;05/01/1990 00:00:00
A40;2;204350;207731;VR;3.5;05/01/1990 00:00:00
A40;1;104988;106098;BAU;3.5;06/01/1989 00:00:00
A40;1;104988;106098;BDG;3.5;06/01/1989 00:00:00
A40;1;106098;106438;BDG;3.5;06/01/1989 00:00:00
A40;1;106438;107208;BAU;3.5;06/01/1989 00:00:00
A40;1;106438;107208;BDG;3.5;06/01/1989 00:00:00
A40;1;107208;108508;BDG;3.5;06/01/1989 00:00:00
A40;1;108508;109628;BAU;3.5;06/01/1989 00:00:00
A40;1;108508;109628;BDG;3.5;06/01/1989 00:00:00
A40;1;109628;112338;BDG;3.5;06/01/1989 00:00:00
A40;1;109628;112338;VS;3.5;06/01/1989 00:00:00
A40;1;112338;114598;BAU;3.5;06/01/1989 00:00:00
A40;1;112338;114598;BDG;3.5;06/01/1989 00:00:00
A40;1;114598;115228;BAU;3.5;06/01/1989 00:00:00
A40;1;114598;115228;BDG;3.5;06/01/1989 00:00:00
A40;1;115228;116028;BAU;3.5;06/01/1989 00:00:00
A40;1;115228;116028;BDG;3.5;06/01/1989 00:00:00
A40;1;116028;156019;VL;3.5;05/01/1986 00:00:00
A40;1;116028;117492;BAU;3.5;05/01/1986 00:00:00
A40;1;116028;117492;BDG;3.5;05/01/1986 00:00:00
A40;1;116028;156019;VR;3.5;05/01/1986 00:00:00
A40;1;117492;122647;BDG;3.5;05/01/1986 00:00:00
A77;2;0;5080;BDG;3.5;06/01/1970 00:00:00
A77;2;0;5080;VL;3.5;06/01/1970 00:00:00
A77;2;0;5080;VR;3.5;06/01/1970 00:00:00
A31;1;5450;15000;EE;3.5;30/09/2008 00:00:00
A40;1;122647;125420;BAU;3.5;05/02/1986 00:00:00
A40;1;122647;125420;BDG;3.5;05/02/1986 00:00:00
A31;1;15000;17100;EE;3.5;30/09/2008 00:00:00
A40;1;125420;128930;BDG;3.5;05/02/1986 00:00:00
A71;1;381630;390201;VR;3.5;31/05/1986 00:00:00
A77;2;0;5080;BAU;3.5;06/01/1970 00:00:00
A77;2;5080;67900;VL;3.5;17/11/1999 00:00:00
A77;2;5080;67900;VR;3.5;17/11/1999 00:00:00
A77;2;67900;100694;VL;3.5;19/06/2000 00:00:00
A77;2;67900;100694;VR;3.5;19/06/2000 00:00:00
A404;1;0;20704;VL;3.5;29/11/1997 00:00:00
A404;1;0;20704;VR;3.5;29/11/1997 00:00:00
A19;1;0;4890;BAU;3.5;25/11/1994 00:00:00
A19;1;0;4890;BDG;3.5;25/11/1994 00:00:00
A19;1;0;4890;VL;3.5;25/11/1994 00:00:00
A19;1;0;4890;VR;3.5;25/11/1994 00:00:00
A19;1;4890;30848;BAU;3.5;08/11/1997 00:00:00
A19;1;4890;30848;BDG;3.5;08/11/1997 00:00:00
A19;1;4890;30848;VL;3.5;08/11/1997 00:00:00
A19;1;4890;30848;VR;3.5;08/11/1997 00:00:00
A5;2;0;1310;VL;3.5;25/11/1994 00:00:00
A5;2;0;1310;VM1;3.5;25/11/1994 00:00:00
A5;2;0;1310;VR;3.5;25/11/1994 00:00:00
A5;2;1310;1650;BPV;3.5;25/11/1994 00:00:00
A5;2;1650;6420;VL;3.5;25/11/1994 00:00:00
A5;2;1650;6420;VM1;3.5;25/11/1994 00:00:00
A5;2;1650;6420;VR;3.5;25/11/1994 00:00:00
A5;2;6420;39500;VL;3.5;22/10/1993 00:00:00
A5;2;6420;39500;VM1;3.5;22/10/1993 00:00:00
A5;2;6420;39500;VR;3.5;22/10/1993 00:00:00
A40;1;146520;147169;BDG;3.5;05/02/1986 00:00:00
A40;1;146520;147169;EE;3.5;30/06/1998 00:00:00
A40;1;147169;149000;BAU;3.5;02/03/1986 00:00:00
A40;1;147169;149000;BDG;3.5;02/03/1986 00:00:00
A40;1;147169;149000;EE;3.5;30/06/1998 00:00:00
A42;1;26410;33450;BDG;3.5;05/01/1983 00:00:00
A42;1;33450;52895;VL;3.5;05/01/1988 00:00:00
A42;1;33450;52895;BAU;3.5;05/01/1988 00:00:00
A40;1;149000;156019;BAU;3.5;02/03/1986 00:00:00
A40;1;149000;156019;BDG;3.5;02/03/1986 00:00:00
A40;1;149000;156019;EE;3.5;31/10/2001 00:00:00
A40;1;156019;177739;VL;3.5;06/01/1985 00:00:00
A40;1;156019;164800;BAU;3.5;06/01/1985 00:00:00
A40;1;156019;164800;BDG;3.5;06/01/1985 00:00:00
A40;1;156019;164800;EE;3.5;31/10/2001 00:00:00
A40;1;156019;177739;VR;3.5;06/01/1985 00:00:00
A40;1;164800;169395;BAU;3.5;06/01/1985 00:00:00
A40;1;164800;169395;BDG;3.5;06/01/1985 00:00:00
A40;1;164800;169395;EE;3.5;30/06/1998 00:00:00
A40;1;169395;177739;BAU;3.5;06/01/1985 00:00:00
A40;1;169395;177739;BDG;3.5;06/01/1985 00:00:00
A40;1;177739;198749;VL;3.5;05/01/1987 00:00:00
A40;1;177739;198749;BAU;3.5;05/01/1987 00:00:00
A40;1;177739;198749;BDG;3.5;05/01/1987 00:00:00
A40;1;177739;198749;VR;3.5;05/01/1987 00:00:00
A40;1;198749;200470;VL;3.5;06/01/1985 00:00:00
A40;1;198749;200470;BAU;3.5;06/01/1985 00:00:00
A40;1;198749;200470;BDG;3.5;06/01/1985 00:00:00
A40;1;198749;200470;VR;3.5;06/01/1985 00:00:00
A40;1;200470;204350;VL;3.5;05/01/1978 00:00:00
A40;1;200470;203971;BAU;3.5;05/01/1978 00:00:00
A40;1;200470;203971;BDG;3.5;05/01/1978 00:00:00
A40;1;200470;204350;VR;3.5;05/01/1978 00:00:00
A40;1;203971;204350;BDG;3.5;05/01/1978 00:00:00
A40;1;204350;207510;VL;3.5;05/01/1990 00:00:00
A40;1;204350;207510;BAU;3.5;05/01/1990 00:00:00
A40;1;204350;207510;BDG;3.5;05/01/1990 00:00:00
A40;1;204350;207510;VR;3.5;05/01/1990 00:00:00
A42;1;26410;33450;BAU;3.5;05/01/1983 00:00:00
A42;1;33450;52895;BDG;3.5;05/01/1988 00:00:00
A42;1;33450;52895;VR;3.5;05/01/1988 00:00:00
A71;1;209800;380300;VL;3.5;31/05/1986 00:00:00
A71;1;209800;380300;BAU;3.5;31/05/1986 00:00:00
A71;1;209800;380300;BDG;3.5;31/05/1986 00:00:00
A71;1;209800;380300;VR;3.5;31/05/1986 00:00:00
A71;1;381630;390201;VL;3.5;31/05/1986 00:00:00
A71;1;381630;390201;BAU;3.5;31/05/1986 00:00:00
A71;1;381630;390201;BDG;3.5;31/05/1986 00:00:00
A5;2;39500;87360;VL;3.5;25/11/1994 00:00:00
A5;2;39500;87360;VR;3.5;25/11/1994 00:00:00
A5;2;87360;131052;VL;3.5;03/03/1992 00:00:00
A5;2;87360;131052;BAU;3.5;03/03/1992 00:00:00
A5;2;87360;131052;BDG;3.5;03/03/1992 00:00:00
A5;2;87360;131052;VR;3.5;03/03/1992 00:00:00
A5;2;131052;131200;VL;3.5;23/07/1988 00:00:00
A5;2;131052;131200;BAU;3.5;23/07/1988 00:00:00
A5;2;131052;131200;BDG;3.5;23/07/1988 00:00:00
A5;2;131052;131200;VR;3.5;23/07/1988 00:00:00
A5;2;131200;156721;VL;3.5;21/07/1988 00:00:00
A5;2;131200;156721;BAU;3.5;21/07/1988 00:00:00
A5;2;131200;156721;BDG;3.5;21/07/1988 00:00:00
A5;2;131200;156721;VR;3.5;21/07/1988 00:00:00
A5;2;156721;185347;VL;3.5;22/07/1988 00:00:00
A5;2;156721;172019;BAU;3.5;22/07/1988 00:00:00
A5;2;156721;172019;BDG;3.5;22/07/1988 00:00:00
A5;2;156721;185347;VR;3.5;22/07/1988 00:00:00
A5;2;172019;174229;BAU;3.5;22/07/1988 00:00:00
A5;2;172019;174229;BDG;3.5;22/07/1988 00:00:00
A5;2;172019;174229;VM1;3.5;22/07/1988 00:00:00
A5;2;174229;182159;BAU;3.5;22/07/1988 00:00:00
A5;2;174229;182159;BDG;3.5;22/07/1988 00:00:00
A5;2;182159;185347;BAU;3.5;22/07/1988 00:00:00
A5;2;182159;185347;BDG;3.5;22/07/1988 00:00:00
A5;2;182159;185347;VM1;3.5;22/07/1988 00:00:00
A5;2;185347;191707;VL;3.5;23/07/1988 00:00:00
A5;2;185347;191707;BAU;3.5;23/07/1988 00:00:00
A5;2;185347;191707;BDG;3.5;23/07/1988 00:00:00
A5;2;185347;208012;VR;3.5;23/07/1988 00:00:00
A5;2;191707;193267;VL;3.5;22/07/1988 00:00:00
A5;2;191707;193267;BAU;3.5;23/07/1988 00:00:00
A5;2;191707;193267;BDG;3.5;23/07/1988 00:00:00
A5;2;191707;193267;VM1;3.5;23/07/1988 00:00:00
A5;2;193267;208012;VL;3.5;23/07/1988 00:00:00
A5;2;193267;208012;BAU;3.5;23/07/1988 00:00:00
A5;2;193267;208012;BDG;3.5;23/07/1988 00:00:00
A5;2;208012;227682;VL;3.5;24/02/1981 00:00:00
A5;2;208012;227682;BAU;3.5;24/02/1981 00:00:00
A5;2;208012;227682;BDG;3.5;24/02/1981 00:00:00
A5;2;208012;227682;VR;3.5;24/02/1981 00:00:00
A6;2;43940;49225;VL;3.5;05/01/1964 00:00:00
A6;2;43940;49225;BAU;3.5;05/01/1964 00:00:00
A6;2;43940;49225;BDG;3.5;05/01/1964 00:00:00
A6;2;43940;49225;VM1;3.5;05/01/1964 00:00:00
A6;2;43940;49225;VR;3.5;02/03/1977 00:00:00
A6;2;51010;179349;VL;3.5;05/01/1964 00:00:00
A6;2;51010;55580;BAU;3.5;05/01/1964 00:00:00
A6;2;51010;55580;BDG;3.5;05/01/1964 00:00:00
A6;2;51010;55580;VM1;3.5;05/01/1964 00:00:00
A6;2;51010;64900;VR;3.5;02/03/1977 00:00:00
A6;2;55580;55690;BAU;3.5;02/03/1977 00:00:00
A6;2;55580;55690;BDG;3.5;02/03/1977 00:00:00
A6;2;55580;55690;VM1;3.5;05/01/1964 00:00:00
A6;2;55690;55850;BAU;3.5;05/01/1964 00:00:00
A6;2;55690;55850;BDG;3.5;05/01/1964 00:00:00
A6;2;55690;55850;VM1;3.5;05/01/1964 00:00:00
A6;2;55850;55910;BAU;3.5;02/03/1977 00:00:00
A6;2;55850;55910;BDG;3.5;02/03/1977 00:00:00
A6;2;55850;55910;VM1;3.5;05/01/1964 00:00:00
A6;2;55910;64900;BAU;3.5;05/01/1964 00:00:00
A6;2;55910;64900;BDG;3.5;05/01/1964 00:00:00
A6;2;55910;64900;VM1;3.5;05/01/1964 00:00:00
A40;1;125420;128930;VS;3.5;05/02/1986 00:00:00
A40;1;128930;131200;BAU;3.5;05/02/1986 00:00:00
A40;1;128930;131200;BDG;3.5;05/02/1986 00:00:00
A31;2;17030;28000;EE;3.5;30/09/2007 00:00:00
A40;1;131200;137800;BDG;3.5;05/02/1986 00:00:00
A40;1;131200;137800;VS;3.5;01/08/1992 00:00:00
A40;1;137800;146520;BAU;3.5;05/02/1986 00:00:00
A40;1;137800;146520;BDG;3.5;05/02/1986 00:00:00
A40;1;146520;147169;BAU;3.5;05/02/1986 00:00:00
A5;1;6420;63870;VL;3.5;22/10/1993 00:00:00
A5;1;6420;39500;VM1;3.5;22/10/1993 00:00:00
A5;1;6420;63870;VR;3.5;22/10/1993 00:00:00
A5;1;63870;87360;VL;3.5;25/11/1994 00:00:00
A5;1;63870;87360;VR;3.5;25/11/1994 00:00:00
A5;1;87360;131052;VL;3.5;03/03/1992 00:00:00
A5;1;87360;131052;BAU;3.5;03/03/1992 00:00:00
A5;1;87360;131052;BDG;3.5;03/03/1992 00:00:00
A5;1;87360;131052;VR;3.5;03/03/1992 00:00:00
A5;1;131052;131200;VL;3.5;24/07/1988 00:00:00
A5;1;131052;131200;BAU;3.5;24/07/1988 00:00:00
A5;1;131052;131200;BDG;3.5;24/07/1988 00:00:00
A5;1;131052;131200;VR;3.5;24/07/1988 00:00:00
A5;1;131200;181049;VL;3.5;21/07/1988 00:00:00
A5;1;131200;181049;BAU;3.5;21/07/1988 00:00:00
A5;1;131200;181049;BDG;3.5;21/07/1988 00:00:00
A5;1;131200;185347;VR;3.5;21/07/1988 00:00:00
A5;1;181049;182579;VL;3.5;22/07/1988 00:00:00
A5;1;181049;182579;BAU;3.5;21/07/1988 00:00:00
A5;1;181049;182579;BDG;3.5;21/07/1988 00:00:00
A5;1;181049;182579;VM1;3.5;21/07/1988 00:00:00
A5;1;182579;185347;VL;3.5;21/07/1988 00:00:00
A5;1;182579;185347;BAU;3.5;21/07/1988 00:00:00
A5;1;182579;185347;BDG;3.5;21/07/1988 00:00:00
A5;1;185347;208012;VL;3.5;23/07/1988 00:00:00
A5;1;185347;208012;BAU;3.5;23/07/1988 00:00:00
A5;1;185347;208012;BDG;3.5;23/07/1988 00:00:00
A5;1;185347;208012;VR;3.5;23/07/1988 00:00:00
A5;1;208012;227168;VL;3.5;24/02/1981 00:00:00
A5;1;208012;227168;BAU;3.5;24/02/1981 00:00:00
A5;1;208012;227168;BDG;3.5;24/02/1981 00:00:00
A5;1;208012;227168;VR;3.5;24/02/1981 00:00:00
A6;1;165880;167000;BAU;3.5;05/01/1964 00:00:00
A6;1;165880;167000;VS;3.5;05/01/1964 00:00:00
A6;1;167000;179349;BAU;3.5;05/01/1964 00:00:00
A6;1;179350;265000;VL;3.5;19/09/1966 00:00:00
A6;1;179350;265000;BAU;3.5;19/09/1966 00:00:00
A6;1;179350;265000;BDG;3.5;19/09/1966 00:00:00
A6;1;179350;265000;VR;3.5;19/09/1966 00:00:00
A6;1;265000;304604;VL;3.5;13/06/1968 00:00:00
A6;1;265000;281605;BAU;3.5;13/06/1968 00:00:00
A6;1;265000;281605;BDG;3.5;13/06/1968 00:00:00
A6;1;265000;304400;VR;3.5;13/06/1968 00:00:00
A6;1;281605;285105;BAU;3.5;13/06/1968 00:00:00
A6;1;281605;285105;BDG;3.5;13/06/1968 00:00:00
A6;1;281605;285105;VS;3.5;13/06/1968 00:00:00
A6;1;285105;286800;BAU;3.5;13/06/1968 00:00:00
A6;1;285105;286800;BDG;3.5;13/06/1968 00:00:00
